Date,IBM,TXN,CSCO,QCOM,ORCL,NOK,AMAT
8/17/2011,144.454865,22.891579,13.093492,43.068924,25.24366,4.641603,10.136658
8/18/2011,138.010529,21.582518,12.399577,40.485294,23.148447,4.492885,9.58708
8/19/2011,132.711807,21.097994,12.457403,39.277901,22.771679,4.539849,9.438781
8/22/2011,133.924866,21.387007,12.399577,39.176586,23.028978,4.602467,9.473676
8/23/2011,138.423294,22.305054,12.754795,40.578159,24.076593,4.782496,9.979636
8/24/2011,140.47876,22.194548,12.771318,40.650249,24.517685,4.74336,9.909849
8/25/2011,139.484741,21.514517,12.457403,39.819099,23.800901,4.610294,9.430058
8/26/2011,142.483688,21.693024,12.655664,41.506851,24.490118,4.633776,9.648145
8/29/2011,145.415222,22.237047,13.00262,43.186127,25.647999,4.837286,10.008411
8/30/2011,145.32251,22.271051,12.911751,43.457523,25.611238,5.040797,10.034772
8/31/2011,144.817139,22.279547,12.944795,43.644115,25.795033,5.040797,9.946901
9/1/2011,143.48613,21.735525,13.068708,43.304867,25.583673,5.189517,9.718439
9/2/2011,140.664063,21.319006,12.730013,42.134468,24.784185,4.962524,9.525127
9/6/2011,139.088806,21.174498,12.62262,41.939392,24.343092,4.805978,9.375748
9/7/2011,140.942093,22.007538,13.118275,43.839172,25.390694,5.001661,9.744799
9/8/2011,139.206726,21.931032,13.456971,43.720428,24.554447,4.962524,9.533914
9/9/2011,135.938187,22.169044,13.068708,42.74511,23.892794,4.68074,9.428468
9/12/2011,136.822739,22.339054,13.291754,43.584736,24.582014,4.59464,9.542701
9/13/2011,137.673599,22.653564,13.506536,44.373489,25.473398,4.59464,9.683293
9/14/2011,140.883102,23.180593,13.490012,45.009575,25.868546,4.74336,9.885394
9/15/2011,143.283951,23.554609,13.770883,45.484524,26.60371,4.899906,10.254448
9/16/2011,145.726868,23.648113,13.729577,45.688076,26.861019,4.719877,10.166579
9/19/2011,145.844864,23.546112,13.638712,45.518448,26.668043,4.59464,9.867821
9/20/2011,147.184265,23.410107,13.655231,45.043507,26.05234,4.610294,9.779949
9/21/2011,145.752197,22.849079,13.085228,43.813728,27.145889,4.35982,9.533914
9/22/2011,142.045624,22.296549,12.663924,42.431301,26.04315,4.117174,9.103349
9/23/2011,142.652161,23.138083,12.895229,42.651817,26.557766,4.101518,9.305452
9/26/2011,147.007355,23.291098,13.209142,42.897774,27.302113,4.281547,9.120922
9/27/2011,149.703064,23.826622,13.27523,43.915508,27.688076,4.406785,9.481191
9/28/2011,149.568253,23.231596,13.085228,43.304867,27.063189,4.344165,9.323024
9/29/2011,150.932953,23.112585,13.093492,42.516113,27.246979,4.516366,9.331812
9/30/2011,147.310593,22.653564,12.80436,41.243938,26.410728,4.430265,9.103349
10/3/2011,145.97966,22.492064,12.548273,40.412781,25.675568,4.258065,8.655211
10/4/2011,147.201141,23.163593,12.921487,41.922424,26.364784,4.218928,9.024264
10/5/2011,148.978592,23.97113,13.402514,43.05891,27.118326,4.367648,9.305452
10/6/2011,153.055771,24.073135,13.891845,43.143723,27.632936,4.633776,9.446043
10/7/2011,153.645493,24.608658,13.817201,42.600925,27.540855,4.571158,9.410894
10/10/2011,157.208832,25.339693,14.173823,44.178417,28.516901,4.845114,9.674502
10/11/2011,155.844131,25.178185,14.090892,43.805252,28.480066,4.837286,9.648144
10/12/2011,156.787659,25.246189,14.306523,44.136017,28.645817,4.978179,9.929328
10/13/2011,157.377319,25.841223,14.447518,45.213131,28.673429,4.923388,10.175364
10/14/2011,160.502609,26.291739,14.555331,46.629482,29.327198,4.962524,10.192939
10/17/2011,157.183594,25.679712,14.240176,45.493011,28.756306,4.696395,10.008411
10/18/2011,150.70549,26.257738,14.522155,46.273273,29.354816,4.766841,10.24566
10/19/2011,149.433487,25.713709,14.231881,44.610958,28.995707,4.790323,10.087494
10/20/2011,149.315567,25.458698,14.25676,44.110569,29.032543,5.087761,9.955691
10/21/2011,153.00528,25.892225,14.414341,44.119049,29.575808,5.173862,10.272025
10/24/2011,153.527542,26.937767,14.547039,45.467567,30.266401,5.291272,10.482911
10/25/2011,151.935379,26.325737,14.613387,44.373489,29.806004,5.252135,10.333533
10/26/2011,153.291656,26.351242,14.605095,43.762848,29.833632,5.299099,10.40383
10/27/2011,156.585464,27.197424,15.293467,45.391232,30.993824,5.721775,11.018917
10/28/2011,157.908051,26.923912,15.392989,45.145271,31.021454,5.620019,11.089217
10/31/2011,155.532471,26.265772,15.368111,43.762848,30.17432,5.267789,10.825601
11/1/2011,152.769394,25.52216,14.588502,42.524597,29.179867,4.939042,10.474125
11/2/2011,154.934372,25.6931,14.804143,44.254753,29.723129,5.072107,10.579567
11/3/2011,157.781677,26.599113,15.077832,47.587849,30.487396,5.361718,10.860751
11/4/2011,157.006699,27.17178,14.953424,47.918617,29.97175,5.220826,10.913475
11/7/2011,157.798538,26.949551,14.936842,48.274818,30.266401,5.330408,10.904685
11/8/2011,158.373642,26.966648,15.185651,48.368118,30.947794,5.338236,11.10679
11/9/2011,154.136246,25.906784,14.605095,46.994175,29.087788,4.993834,10.667437
11/10/2011,155.075089,26.163198,15.434452,46.824554,29.216702,5.048624,10.764097
11/11/2011,158.483627,26.923912,15.774492,48.020397,29.806004,5.283445,11.185869
11/14/2011,158.458237,26.633305,15.708148,48.42749,29.741554,5.119071,11.018917
11/15/2011,159.642319,26.624754,15.857432,48.681927,30.34927,5.15038,11.10679
11/16/2011,157.840805,26.889719,15.592034,48.240906,29.456104,5.134726,10.95741
11/17/2011,157.088074,25.975164,15.326645,47.816845,28.378782,5.087761,10.131432
11/18/2011,156.67363,25.684547,15.276879,47.21468,28.176208,5.095589,9.867821
11/21/2011,153.493484,24.97513,14.928548,46.205761,27.540855,4.712049,9.637719
11/22/2011,153.34967,24.522127,14.862196,46.384556,27.44878,4.351992,9.354515
11/23/2011,150.507828,23.881083,14.439219,44.298611,26.702936,4.281547,9.035914
11/25/2011,149.755096,23.752869,14.513866,44.153877,26.463533,4.140655,8.991664
11/28/2011,154.11087,24.530676,14.936842,45.924793,27.50403,4.391129,9.204062
11/29/2011,153.036743,24.479387,14.663152,45.218136,27.384327,4.305029,9.071312
11/30/2011,159.007965,25.727295,15.459337,46.657013,28.866795,4.532022,9.540366
12/1/2011,160.23439,25.821308,15.409576,46.597412,29.161446,4.438094,9.531517
12/2/2011,160.412003,25.616177,15.384696,46.265366,28.72868,4.398957,9.584617
12/5/2011,161.410034,25.838406,15.583741,46.393074,29.373234,4.203274,9.726219
12/6/2011,163.186172,26.000801,15.533982,46.682549,29.216702,4.234583,9.81472
12/7/2011,164.125015,26.214487,15.749611,46.359013,29.041742,4.171964,9.956323
12/8/2011,162.035889,25.573441,15.401282,46.035484,28.305113,3.913663,9.655419
12/9/2011,164.556351,25.590534,15.658387,46.980541,29.179867,4.0389,9.912068
12/12/2011,162.543396,24.898209,15.368111,46.639977,28.83917,3.882353,9.310266
12/13/2011,161.672226,24.282803,15.318347,46.137646,28.387983,3.905835,9.292563
12/14/2011,159.616959,23.966555,14.911956,45.209621,27.50403,3.929317,9.142115
12/15/2011,158.568192,24.368273,14.961724,44.741356,26.73056,3.80408,9.01821
12/16/2011,155.261169,24.522127,14.878782,44.792435,26.896307,3.663188,9.142115
12/19/2011,154.686005,23.889631,14.671442,44.20496,26.343834,3.530124,8.965114
12/20/2011,158.365204,25.120434,15.268582,46.069546,26.859472,3.757116,9.221766
12/21/2011,153.485001,24.411015,14.862196,45.541672,23.728785,3.796252,9.027061
12/22/2011,153.967117,25.214455,15.036361,46.299423,23.655123,3.874526,9.319116
12/23/2011,156.259186,25.411041,15.318347,46.512272,23.995811,3.851044,9.575767
12/27/2011,156.428329,25.325567,15.409576,46.716614,23.599871,3.741462,9.584617
12/28/2011,155.616425,24.84692,15.061245,46.265366,23.48938,3.710152,9.398767
12/29/2011,157.468658,25.077696,15.135888,46.699585,23.756407,3.733634,9.451867
12/30/2011,155.523346,24.881115,14.994896,46.571873,23.618288,3.772771,9.478415
1/3/2012,157.570175,25.436689,15.502492,47.057175,23.811651,4.023245,9.469567
1/4/2012,156.927368,25.274284,15.802059,47.533958,23.949778,3.976281,9.522667
1/5/2012,156.183075,25.453787,15.743808,47.72979,24.483831,4.234583,9.584617
1/6/2012,154.389999,25.453787,15.685563,47.814922,24.7969,4.101518,9.74392
1/9/2012,153.586502,25.778574,15.785413,47.602077,24.944559,4.093691,10.03597
1/10/2012,153.34967,26.214487,15.668921,47.465839,24.889187,4.218928,10.266074
1/11/2012,154.203934,26.265772,15.868625,47.35516,24.815357,4.164137,10.363421
1/12/2012,152.706894,26.812798,15.935202,47.959656,25.073753,4.15631,10.443073
1/13/2012,151.53125,26.453812,15.860306,48.138454,25.230642,4.078037,10.177571
1/17/2012,152.241653,26.556377,16.068336,48.6493,25.525953,4.414611,10.425372
1/18/2012,153.146683,28.821413,16.259722,49.032433,26.153486,4.438094,10.726275
1/19/2012,152.681519,28.906879,16.467758,49.381504,26.356516,4.50854,10.894426
1/20/2012,159.447815,28.753033,16.575941,49.151627,26.494944,4.391129,11.03603
1/23/2012,160.682663,28.368397,16.501038,49.50922,26.199627,4.485057,10.814775
1/24/2012,162.33194,27.795731,16.492722,49.960457,26.310371,4.125,10.894426
1/25/2012,162.162781,28.035057,16.501038,50.224396,26.310371,4.125,10.938676
1/26/2012,161.528412,27.658981,16.501038,49.219742,26.107347,4.226755,10.974076
1/27/2012,161.088638,28.019857,16.276365,49.202713,26.22732,3.976281,10.823626
1/30/2012,162.814041,27.650381,16.276365,49.917892,26.393431,3.9528,10.673175
1/31/2012,162.898621,27.822231,16.351259,50.079662,26.033514,3.944972,10.867876
2/1/2012,162.915527,28.234674,16.47608,50.709702,26.651829,3.991936,11.12453
2/2/2012,161.993652,28.406513,16.47608,51.705841,26.587227,3.929317,11.18648
2/3/2012,163.77829,29.154057,16.717394,51.986809,26.864082,4.00759,11.319228
2/6/2012,163.084686,28.879093,16.800606,51.995316,26.762569,3.944972,11.159927
2/7/2012,163.532974,28.724434,16.808928,52.403988,26.716425,4.015418,11.274979
2/8/2012,163.830124,29.085314,17.000319,52.335888,26.513397,4.078037,11.50508
2/9/2012,163.982941,29.042358,16.642504,52.736046,26.661053,3.968454,11.602432
2/10/2012,163.380112,28.664286,16.559294,52.557243,26.301146,3.882353,11.46083
2/13/2012,163.549957,28.578362,16.667469,52.565769,26.236546,3.991936,11.44313
2/14/2012,163.210342,28.543993,16.700752,52.540215,26.061201,4.015418,11.390027
2/15/2012,163.235779,28.707251,16.567614,52.42955,25.821264,3.991936,11.416577
2/16/2012,163.889603,29.136866,16.800606,53.016998,26.716425,4.078037,11.690932
2/17/2012,164.229233,28.861912,16.883823,53.229862,26.568771,4.297202,11.49623
2/21/2012,164.20372,28.595543,16.94207,53.451229,26.522629,4.367648,11.318131
2/22/2012,164.611267,28.320589,16.742359,53.255394,26.347284,4.351992,11.487328
2/23/2012,167.786865,28.629917,16.833893,54.072746,26.587227,4.336338,11.344847
2/24/2012,167.914215,28.629917,16.759001,54.013153,26.99328,4.539849,11.246893
2/27/2012,167.718887,28.449474,16.783964,53.90247,27.002504,4.258065,11.157844
2/28/2012,168.101013,28.973614,16.808928,53.366085,27.122475,4.203274,11.184559
2/29/2012,167.039688,28.655699,16.542646,53.122597,26.99328,4.140655,10.908506
3/1/2012,167.718887,28.501028,16.542646,53.489967,27.528528,4.140655,10.899602
3/2/2012,168.805756,28.200291,16.442797,53.336185,27.6485,4.093691,10.881793
3/5/2012,170.376541,27.658978,16.309656,53.062782,27.906897,4.046727,10.7126
3/6/2012,167.489655,27.598825,16.209799,52.592918,27.630041,3.882353,10.694789
3/7/2012,167.922714,28.054228,16.151548,53.58395,27.888443,3.960626,10.774935
3/8/2012,169.654816,28.011263,16.376226,54.096535,27.75001,3.976281,10.855077
3/9/2012,170.342606,27.727711,16.47608,54.617691,27.805386,3.960626,11.015366
3/12/2012,170.665222,27.41839,16.501038,54.549339,27.417786,3.913663,11.024268
3/13/2012,173.025696,27.744898,16.825573,55.403683,27.805386,3.9528,11.131131
3/14/2012,173.823853,27.504311,16.808928,55.625805,27.537756,3.866699,11.166748
3/15/2012,174.910614,28.165926,16.567614,55.711231,27.740788,4.085864,11.389371
3/16/2012,174.919128,28.372139,16.667469,55.882107,27.445477,4.171964,11.416087
3/19/2012,174.672897,29.076729,16.759001,57.026897,27.463928,4.226755,11.424991
3/20/2012,173.424774,28.853329,17.116812,57.026897,27.777699,4.242411,11.318131
3/21/2012,173.798325,28.879093,17.058565,56.753525,27.140934,4.171964,11.327039
3/22/2012,174.477631,28.724434,16.958706,56.633915,26.421112,4.109345,11.264701
3/23/2012,174.469101,28.655699,17.083534,56.96711,26.347284,4.140655,11.300322
3/26/2012,176.413498,29.205612,17.341494,58.598896,26.910221,4.179792,11.540757
3/27/2012,175.912567,29.102501,17.399736,58.513462,27.085562,4.203274,11.416087
3/28/2012,176.005997,28.638512,17.541201,58.197361,27.094795,4.336338,11.09551
3/29/2012,176.838058,28.518215,17.499596,58.035034,27.039419,4.242411,11.113319
3/30/2012,177.16069,28.879093,17.599449,58.146088,26.910221,4.297202,11.086606
4/2/2012,177.856949,28.578362,17.63273,58.36821,27.251675,4.281547,11.131131
4/3/2012,177.882431,28.011263,17.390503,58.205902,27.122475,4.15631,10.899602
4/4/2012,174.95311,27.633198,17.006271,57.573696,26.910221,3.968454,10.739314
4/5/2012,174.460632,27.890963,16.889334,57.402817,27.279358,3.999763,10.7126
4/9/2012,174.01062,27.616014,16.672161,56.813316,26.826244,4.023245,10.561214
4/10/2012,171.794525,27.229357,16.329695,56.574135,26.215929,3.937145,10.463263
4/11/2012,172.006775,27.487125,16.722281,56.574135,26.021732,3.318785,10.614646
4/12/2012,174.333221,27.933929,16.75569,58.376778,26.539581,3.310959,10.748219
4/13/2012,172.193573,27.650381,16.580282,56.95858,26.410118,3.146585,10.507786
4/16/2012,172.125626,27.66757,16.480047,56.599739,26.484095,3.201376,10.561214
4/17/2012,176.141815,28.165926,16.7724,57.437012,27.075924,3.177894,10.7126
4/18/2012,169.926544,28.114376,16.75569,57.231949,26.93721,3.107448,10.552314
4/19/2012,169.40007,28.045633,16.630396,53.447247,26.826244,2.990038,10.570118
4/20/2012,169.476517,27.899565,16.630396,53.182404,26.706034,2.896111,10.481073
4/23/2012,168.644424,27.401201,16.438288,52.592918,26.336143,2.856974,10.311879
4/24/2012,169.816116,26.945803,16.221113,52.849224,26.530331,2.841319,10.231733
4/25/2012,172.847412,27.469942,16.279585,54.045277,26.696785,2.935247,10.365312
4/26/2012,174.554001,27.59952,16.37146,54.600609,26.835493,2.864801,10.632456
4/27/2012,175.598419,27.789558,16.688869,54.831264,27.038937,2.872628,10.7126
4/30/2012,175.827637,27.590881,16.839218,54.532249,27.186888,2.856974,10.676978
5/1/2012,176.608826,27.513126,16.688869,54.369934,27.344093,2.880456,10.561214
5/2/2012,176.659698,27.720453,16.571928,54.882526,27.473551,2.802182,10.516693
5/3/2012,175.963531,27.11577,16.471693,54.293037,27.168386,2.770873,10.267352
5/4/2012,174.053085,26.424702,15.97053,52.891926,26.271418,2.655385,10.044733
5/7/2012,173.000198,26.441978,15.937114,52.900471,25.818298,2.705964,9.964584
5/8/2012,171.789459,26.459251,15.628063,53.541225,25.827545,2.773402,9.93787
5/9/2012,171.576294,26.433336,15.686529,52.977352,25.688835,2.655385,9.866633
5/10/2012,171.039139,26.588833,14.041033,53.378887,24.986044,2.731253,9.848823
5/11/2012,171.525131,26.554279,13.790451,52.849224,24.96755,2.697534,9.777585
5/14/2012,170.050095,26.459251,13.957509,52.507473,24.930565,2.571087,9.750871
5/15/2012,169.708984,26.165552,13.815509,52.490383,25.023035,2.43621,9.626201
5/16/2012,170.297333,25.880484,13.940802,50.499783,24.708624,2.360342,9.492626
5/17/2012,168.7285,25.353548,13.823859,48.833832,24.27401,2.360342,9.33234
5/18/2012,167.014725,24.817972,13.757041,47.825714,23.682184,2.402491,9.225479
5/21/2012,168.617615,25.465849,13.924094,48.885094,24.283253,2.545798,9.492626
5/22/2012,167.816193,25.362183,13.974213,49.49168,24.375723,2.427781,9.465686
5/23/2012,167.219315,25.172138,13.940802,49.671097,24.671642,2.301334,9.582434
5/24/2012,167.19371,24.956179,13.690218,48.825287,24.153791,2.309764,9.321996
5/25/2012,165.667526,24.999376,13.640099,48.970528,24.172287,2.377202,9.465686
5/29/2012,167.509232,25.362183,13.857271,49.884659,24.468197,2.486789,9.618358
5/30/2012,165.863632,25.008015,13.690218,49.292641,24.200031,2.309764,9.393839
5/31/2012,164.473785,24.602007,13.640099,49.172523,24.477448,2.250755,9.27709
6/1/2012,161.216751,23.323536,13.331048,47.293472,24.04283,2.225466,8.989704
