6/5/2013	1465.327
6/6/2013	1478.59253
6/7/2013	1497.40097
6/10/2013	1497.40097
6/11/2013	1481.9545
6/12/2013	1469.68826
6/13/2013	1492.04025
6/14/2013	1482.68112
6/17/2013	1494.1304
6/18/2013	1505.94193
6/19/2013	1485.13489
6/20/2013	1448.33603
6/21/2013	1452.98508
6/24/2013	1434.62524
6/25/2013	1448.41812
6/26/2013	1462.75894
6/27/2013	1471.34521
6/28/2013	1465.31616
7/1/2013	1473.90274
7/2/2013	1472.5325
7/3/2013	1473.17184
7/5/2013	1489.0654
7/8/2013	1497.56042
7/9/2013	1508.33893
7/10/2013	1508.88687
7/11/2013	1529.43863
7/12/2013	1530.07843
7/15/2013	1535.92422
7/16/2013	1530.16983
7/17/2013	1534.09698
7/18/2013	1542.50076
7/19/2013	1545.24124
7/22/2013	1548.25531
7/23/2013	1544.96735
7/24/2013	1539.30389
7/25/2013	1543.04871
7/26/2013	1544.69284
7/29/2013	1539.94293
7/30/2013	1539.94293
7/31/2013	1541.03928
8/1/2013	1558.85132
8/2/2013	1561.50009
8/5/2013	1559.21631
8/6/2013	1550.35614
8/7/2013	1545.33249
8/8/2013	1550.99579
8/9/2013	1546.51978
8/12/2013	1544.69284
8/13/2013	1549.26025
8/14/2013	1541.31332
8/15/2013	1519.75632
8/16/2013	1514.73267
8/19/2013	1505.05066
8/20/2013	1512.44919
8/21/2013	1503.13171
8/22/2013	1516.83365
8/23/2013	1521.9487
8/26/2013	1516.28555
8/27/2013	1491.89713
8/28/2013	1497.19498
8/29/2013	1499.56985
8/30/2013	1494.81995
9/3/2013	1501.57928
9/4/2013	1514.00162
9/5/2013	1515.91995
9/6/2013	1516.6507
9/9/2013	1531.17447
9/10/2013	1542.50076
9/11/2013	1547.34177
9/12/2013	1543.23166
9/13/2013	1546.70227
9/16/2013	1555.65399
9/17/2013	1562.59613
9/18/2013	1580.68192
9/19/2013	1578.03299
9/20/2013	1566.99966
9/23/2013	1559.74838
9/24/2013	1556.07712
9/25/2013	1551.57913
9/26/2013	1557.54578
9/27/2013	1550.3862
9/30/2013	1542.12494
10/1/2013	1554.33319
10/2/2013	1552.86453
10/3/2013	1538.54568
10/4/2013	1550.20264
10/7/2013	1536.80145
10/8/2013	1518.9032
10/9/2013	1520.00443
10/10/2013	1552.77252
10/11/2013	1562.7774
10/14/2013	1569.01917
10/15/2013	1557.63733
10/16/2013	1579.39087
10/17/2013	1589.94675
10/18/2013	1600.68542
10/21/2013	1600.77728
10/22/2013	1610.04822
10/23/2013	1602.33795
10/24/2013	1607.66129
10/25/2013	1615.00443
10/28/2013	1617.57446
10/29/2013	1626.2027
10/30/2013	1618.12531
10/31/2013	1613.53607
11/1/2013	1617.39136
11/4/2013	1623.08182
11/5/2013	1617.94189
11/6/2013	1626.2027
11/7/2013	1605.64209
11/8/2013	1627.30423
11/11/2013	1627.5798
11/12/2013	1624.27536
11/13/2013	1637.30927
11/14/2013	1645.47836
11/15/2013	1652.63779
11/18/2013	1646.85516
11/19/2013	1643.27515
11/20/2013	1638.13522
11/21/2013	1651.35269
11/22/2013	1659.61349
11/25/2013	1657.96143
11/26/2013	1658.41995
11/27/2013	1662.45895
11/29/2013	1661.35727
12/2/2013	1657.04346
12/3/2013	1649.88373
12/4/2013	1649.70047
